t,gyro_rate,accel_angle,true_angle,true_bias
0,1.066964627,0.3369762659,0.3321631364,0.02952915973
0.02,0.8936196288,0.3634449051,0.3508253296,0.02905436819
0.04,0.6448393478,0.3713768697,0.3658309542,0.02880184169
0.06,0.4783386324,0.3739301329,0.376762676,0.02893834014
0.08,0.2666143482,0.3832323081,0.3833473249,0.02821761997
0.1,-0.01200844672,0.408648973,0.385471313,0.0281365014
0.12,-0.14944406,0.3913009572,0.3831890168,0.02853607267
0.14,-0.4025222461,0.3989294944,0.3767237,0.02884839312
0.16,-0.5876294413,0.366597948,0.3664608987,0.02826915917
0.18,-0.7425967127,0.3403272196,0.3529345242,0.02858304642
0.2,-0.7988125967,0.3509520864,0.3368062767,0.02860394858
0.22,-0.9108475908,0.2997386406,0.3188392603,0.02904524826
0.24,-0.9074966767,0.2999766886,0.2998669599,0.02898200393
0.26,-0.9129015605,0.2863236562,0.2807589468,0.0292814089
0.28,-0.8450522953,0.272777996,0.2623848341,0.029057569
0.3,-0.8053248081,0.2455644916,0.2455780804,0.02915933758
0.32,-0.6053924434,0.2481883082,0.231101253,0.02961296067
0.34,-0.4226685467,0.2203875248,0.2196142948,0.02970220444
0.36,-0.2705482252,0.1946595834,0.2116472066,0.03000892626
0.38,-0.04299146126,0.2032207702,0.2075783601,0.03003800688
0.4,0.130260147,0.2152836944,0.2076194013,0.03004349451
0.42,0.300313283,0.2306385737,0.2118074121,0.03079182238
0.44,0.5413159838,0.2050548044,0.220004667,0.03106919191
0.46,0.6974696634,0.2374361442,0.2319059867,0.0313788458
0.48,0.8553411685,0.248935038,0.247053342,0.03189564541
0.5,0.9927693851,0.2633176719,0.2648570434,0.03125747779
0.52,1.061278967,0.2982970401,0.2846225509,0.0315269407
0.54,1.100710733,0.3049269692,0.3055816905,0.03219688062
0.56,1.13206996,0.3422212043,0.3269268672,0.03223697147
0.58,1.045131659,0.3707551362,0.3478467318,0.0317392651
0.6,0.9577425662,0.3791134477,0.3675616969,0.03165203955
0.62,0.8387425261,0.3888211769,0.3853577078,0.03194305986
0.64,0.7483236347,0.4042384318,0.4006167588,0.03152832304
0.66,0.5339051307,0.4108859474,0.4128427931,0.03227813724
0.68,0.3592897038,0.437399952,0.4216818414,0.03213097434
0.7,0.233529795,0.4255928466,0.4269355153,0.03141065981
0.72,0.009370593571,0.4292963456,0.4285672788,0.03097601909
0.74,-0.1867095793,0.4230484953,0.4267012492,0.03073656252
0.76,-0.2864562428,0.4074749314,0.4216136213,0.03064353812
0.78,-0.4345544123,0.3986463506,0.4137171447,0.03036178192
0.8,-0.5154234501,0.3986028774,0.4035393989,0.03014982369
0.82,-0.5742123369,0.3880991267,0.3916958964,0.03046602652
0.84,-0.6348525076,0.3669940941,0.3788592744,0.02978917711
0.86,-0.6179836368,0.3755646033,0.3657260166,0.02948360334
0.88,-0.5977067005,0.3559535504,0.352982255,0.02986546067
0.9,-0.4990418844,0.3344312455,0.3412702428,0.03052018879
0.92,-0.4436623336,0.3263586124,0.3311570568,0.0307868764
0.94,-0.3248733279,0.3326746681,0.3231069838,0.03099892125
0.96,-0.246584015,0.2971821065,0.3174588739,0.03090513154
0.98,-0.05263386367,0.3280731534,0.3144095184,0.03057669232
1,0.05906036654,0.322570653,0.3140038261,0.03028886652
1.02,0.15320037,0.3265866759,0.3161322663,0.03016083128
1.04,0.3234220383,0.3232094873,0.3205357065,0.03019771832
1.06,0.3717412846,0.336603846,0.3268174359,0.03014259477
1.08,0.4304503513,0.3255296556,0.3344618335,0.02965388216
1.1,0.4569853228,0.3484773437,0.3428588336,0.02982923052
1.12,0.4261511425,0.3483737946,0.3513330729,0.03032497612
1.14,0.4059191017,0.3571726425,0.3591763867,0.03160674584
1.16,0.3164835118,0.3745273815,0.3656821658,0.03089650139
1.18,0.1773755938,0.3745787917,0.3701799948,0.03061156435
1.2,0.07534859332,0.3753692331,0.3720689778,0.03080257437
1.22,-0.07786995487,0.3708537946,0.3708482129,0.03094977551
1.24,-0.2982575009,0.3680695749,0.3661430006,0.0306656427
1.26,-0.4956967772,0.3643847117,0.3577255667,0.0298882024
1.28,-0.7053164437,0.3324419497,0.3455293204,0.02967549934
1.3,-0.8436261648,0.3207667821,0.3296559659,0.02961293917
1.32,-1.00137229,0.3081513125,0.3103751029,0.02903545492
1.34,-1.100190863,0.2856623424,0.2881162954,0.02937736274
1.36,-1.274396307,0.2410199434,0.2634539257,0.02916132595
1.38,-1.301479814,0.2179584902,0.2370854813,0.02926540922
1.4,-1.368899217,0.2025252819,0.209804215,0.02886403231
1.42,-1.332664828,0.1916344752,0.1824673814,0.02892173525
1.44,-1.253550409,0.1764040435,0.1559614473,0.02916598937
1.46,-1.17208672,0.1307934316,0.1311658172,0.02920463483
1.48,-0.9718010228,0.1122872438,0.1089166808,0.02957642774
1.5,-0.8339134319,0.09735482972,0.08997258888,0.02954128058
1.52,-0.605773004,0.06004731907,0.07498328177,0.02968116373
1.54,-0.3923304504,0.04484173237,0.06446315713,0.03008079682
1.56,-0.1552875786,0.07719727389,0.05877054866,0.02955217698
1.58,0.1330428668,0.06155232659,0.0580937308,0.02985426702
1.6,0.345490083,0.06977775314,0.06244426072,0.03017827175
1.62,0.6042743019,0.07766576711,0.07165793918,0.02965433533
1.64,0.8033075365,0.07528521492,0.08540333006,0.02959211445
1.66,0.9981549564,0.09558516374,0.1031974385,0.02956665209
1.68,1.173172987,0.1217865285,0.1244278268,0.02973420837
1.7,1.274234386,0.1600933419,0.1483801588,0.02955570094
1.72,1.356776691,0.1602359823,0.1742699223,0.02956840298
1.74,1.40717479,0.2006575946,0.2012768907,0.02893883431
1.76,1.390792944,0.2455475254,0.2285807698,0.0287296501
1.78,1.367004428,0.2695448807,0.2553964211,0.02896380561
1.8,1.318611651,0.2737120107,0.28100708,0.02850735719
1.82,1.138793304,0.3098265236,0.3047940812,0.02867302985
1.84,1.035652859,0.3319684068,0.3262617657,0.02904742146
1.86,0.8769178108,0.3434005963,0.3450564676,0.02808421109
1.88,0.7601458124,0.3510851944,0.3609787502,0.02841795702
1.9,0.6025370445,0.359017337,0.3739883716,0.02938958784
1.92,0.4696327024,0.3964098579,0.3842017919,0.02911561095
1.94,0.3467967349,0.3823469444,0.3918823765,0.02976434188
1.96,0.2669947536,0.3962261517,0.397423783,0.02971785282
1.98,0.183887535,0.3999862416,0.4013273297,0.02945980575
2,0.1703263212,0.4174573304,0.4041744204,0.02904971166
2.02,0.121538887,0.404601635,0.4065953216,0.02921344796
2.04,0.1674444824,0.4286827609,0.409235758,0.0297803825
2.06,0.2092764539,0.40343294,0.4127228869,0.03008812911
2.08,0.3290877552,0.4096377839,0.4176322419,0.03062321808
2.1,0.4145352095,0.4264995286,0.4244571898,0.03034833994
2.12,0.5262342104,0.4399367492,0.4335823278,0.03010377044
2.14,0.6447227974,0.4479650167,0.4452620675,0.03009859567
2.16,0.8409008424,0.4493438482,0.4596054131,0.03030353412
2.18,0.9324984013,0.487941043,0.4765676569,0.03003485036
2.2,1.066276845,0.4872024805,0.4959493963,0.03040104862
2.22,1.15757502,0.5115420409,0.5174029418,0.03043934775
2.24,1.20128434,0.5369388939,0.5404458427,0.0299857129
2.26,1.267511026,0.5508172229,0.5644809335,0.0301757729
2.28,1.271938541,0.5887978479,0.588821998,0.02935757456
2.3,1.208793679,0.6122997001,0.6127238944,0.02975787281
2.32,1.106461681,0.641275293,0.6354157714,0.02998433175
2.34,0.9550621251,0.6557713138,0.6561358652,0.03005516711
2.36,0.8846801581,0.6812695242,0.6741662884,0.02974229615
2.38,0.6799241012,0.7003380008,0.6888662176,0.02958131846
2.4,0.532838603,0.7025055544,0.6997019582,0.02966185844
2.42,0.2533235633,0.7218177627,0.7062724978,0.02944723872
2.44,0.01439384232,0.6909971703,0.7083293667,0.02955288399
2.46,-0.2065315474,0.6949277722,0.705789874,0.02975408993
2.48,-0.4131215268,0.6786633887,0.6987430902,0.02944128163
2.5,-0.6359334378,0.6911822671,0.6874482704,0.03008371546
2.52,-0.7923518144,0.6675928864,0.6723257565,0.03077463927
2.54,-0.9764914418,0.655746579,0.6539407341,0.03084067379
2.56,-1.066277769,0.6180675993,0.6329805453,0.03113958637
2.58,-1.191371833,0.6091011772,0.6102265472,0.03042783951
2.6,-1.177341045,0.579424193,0.5865217577,0.03009743155
2.62,-1.142216136,0.555816597,0.5627357157,0.02993991804
2.64,-1.085959375,0.5553324622,0.5397281149,0.03103513618
2.66,-1.022253305,0.523241577,0.5183128229,0.03139549454
2.68,-0.8635351182,0.4838710747,0.499223883,0.03161200527
2.7,-0.6757861382,0.4774190454,0.4830850061,0.0310326668
2.72,-0.4629114799,0.474612489,0.4703839041,0.03080911978
2.74,-0.3244837781,0.4526924348,0.461452599,0.03110296082
2.76,-0.16202683,0.4467700532,0.4564545697,0.03102953555
2.78,0.069416545,0.4523968921,0.455379296,0.03091457748
2.8,0.2424372534,0.452160564,0.4580444208,0.03115297006
2.82,0.4497147783,0.4458260409,0.4641054123,0.03137223354
2.84,0.5402909478,0.4874896454,0.4730722697,0.03177195974
2.86,0.6895347791,0.4857783882,0.4843324994,0.03149412344
2.88,0.7027883785,0.4897248584,0.4971793087,0.03205199444
2.9,0.7356291339,0.5188070916,0.51084373,0.03308519539
2.92,0.7281416551,0.5226742823,0.5245292143,0.03246782545
2.94,0.6070881802,0.5252250113,0.5374471263,0.03239003388
2.96,0.5707951334,0.5446703506,0.5488515346,0.03166700064
2.98,0.4334548154,0.5460968275,0.558071728,0.03132697472
3,0.2916510168,0.5552223403,0.5645409966,0.03136439872
3.02,0.09767668169,0.56604333,0.5678203882,0.03140242786
3.04,-0.1050674157,0.582314452,0.5676163858,0.03028236437
3.06,-0.2185760935,0.5863896463,0.5637917287,0.03080106941
3.08,-0.3977940408,0.5620671122,0.5563689157,0.03106904382
3.1,-0.582623393,0.5522807165,0.5455262655,0.03103697529
3.12,-0.7537355252,0.5560621625,0.5315867478,0.03087623346
3.14,-0.8390193135,0.5088558821,0.5150001313,0.0303263628
3.16,-0.892355595,0.510392299,0.4963192992,0.03057417171
3.18,-1.01891564,0.4900617286,0.4761718497,0.03043310253
3.2,-1.00834706,0.4610204661,0.4552283128,0.03002513336
3.22,-1.024476952,0.4302641532,0.434168471,0.0302112188
3.24,-0.9657576856,0.4141070661,0.4136473555,0.03047287576
3.26,-0.9333835442,0.3827997181,0.3942625031,0.03018580395
3.28,-0.7990509517,0.3690668409,0.3765240045,0.03071523364
3.3,-0.6929068169,0.3713398403,0.3608287408,0.03058783056
3.32,-0.570130387,0.3455550762,0.3474400155,0.0310739117
3.34,-0.4681038386,0.3392401183,0.3364735439,0.03050292943
3.36,-0.3231927964,0.3234515889,0.3278904628,0.03122341081
3.38,-0.2319579395,0.321525796,0.321497711,0.03136525636
3.4,-0.1485472551,0.3402577301,0.316955782,0.03065827941
3.42,-0.1222130437,0.3257014457,0.3137935212,0.03055784565
3.44,-0.1192368046,0.3306462092,0.3114293082,0.03070609704
3.46,-0.1192954576,0.3123181715,0.3091976738,0.03084156714
3.48,-0.153921766,0.2964108161,0.3063801511,0.02986745568
3.5,-0.2081473365,0.3008285895,0.302238959,0.03013898361
3.52,-0.3523674204,0.2930290715,0.2960519874,0.02947051717
3.54,-0.4833211342,0.2861552538,0.2871474876,0.02968622125
3.56,-0.6887836673,0.2733704979,0.2749368803,0.02924247558
3.58,-0.8470570958,0.2617932149,0.2589441763,0.02853569098
3.6,-1.077057952,0.2293551653,0.2388306524,0.0286059914
3.62,-1.312254364,0.2127482064,0.2144136397,0.02827648211
3.64,-1.539845146,0.1724679203,0.1856785427,0.02830472272
3.66,-1.700828842,0.1530397708,0.1527835128,0.02827941819
3.68,-1.873016949,0.1159839801,0.1160565318,0.027777889
3.7,-2.035564044,0.08707320526,0.07598500058,0.02815398323
3.72,-2.175068224,0.03895488004,0.03319826852,0.02829273925
3.74,-2.238816412,-0.02785868167,-0.01155614277,0.0285130248
3.76,-2.261765756,-0.03607858941,-0.05744158297,0.02788279292
