t,gyro_rate,accel_angle,true_angle,true_bias
0,1.06008054,0.3252481343,0.3321631364,0.02966706565
0.01,1.001429809,0.3460877317,0.3419201442,0.02933050891
0.02,0.8915132898,0.3516219709,0.3508253296,0.02915111728
0.03,0.7719049794,0.3581676553,0.3588144492,0.02924680783
0.04,0.6797333291,0.35667717,0.3658309542,0.02873635328
0.05,0.6453699809,0.353804232,0.3718267185,0.02867816537
0.06,0.4928364979,0.3937882628,0.376762676,0.0289598765
0.07,0.425268337,0.3830138487,0.380609358,0.02917989197
0.08,0.2471511162,0.3794862069,0.3833473249,0.02876948329
0.09,0.09725503759,0.3908741928,0.3849674875,0.02899060667
0.1,0.06632267578,0.3830451917,0.385471313,0.0290045583
0.11,-0.1425675902,0.3949410095,0.3848709138,0.02931577587
0.12,-0.1916448256,0.373845243,0.3831890168,0.02927022695
0.13,-0.2778970776,0.3853020978,0.3804588148,0.02948110981
0.14,-0.3615614987,0.3889096108,0.3767237,0.02932200267
0.15,-0.4849048701,0.3670554211,0.3720368825,0.02939313549
0.16,-0.5187763889,0.3940724321,0.3664608987,0.02971306703
0.17,-0.6456084537,0.3692428727,0.3600670134,0.02977534348
0.18,-0.7683219984,0.362437883,0.3529345242,0.02999140013
0.19,-0.7910711311,0.3470235472,0.3451499732,0.0300111348
0.2,-0.806081939,0.3276371139,0.3368062767,0.03001418672
0.21,-0.8130593461,0.3218362848,0.3280017819,0.030542506
0.22,-0.944749947,0.3177216265,0.3188392603,0.03073780746
0.23,-0.9028887227,0.2958937278,0.3094248505,0.03095593739
0.24,-0.9223495886,0.2864702632,0.2998669599,0.03132054147
0.25,-0.9309705403,0.2874809332,0.2902751402,0.0308684604
0.26,-0.8721273176,0.2809053119,0.2807589468,0.03105817102
0.27,-0.8908833065,0.2791818395,0.2714267963,0.03153106165
0.28,-0.8087861013,0.2632189034,0.2623848341,0.03155858174
0.29,-0.742002819,0.2611827696,0.2537358252,0.03120582176
0.3,-0.7222677665,0.2558348465,0.2455780804,0.03114331556
0.31,-0.6834840178,0.2367206805,0.2380044294,0.03134826957
0.32,-0.6121747724,0.2320872181,0.231101253,0.03105417792
0.33,-0.5497441872,0.2023651861,0.2249475854,0.0315835482
0.34,-0.4115340015,0.2163825901,0.2196142948,0.03147865988
0.35,-0.3722057594,0.2203591762,0.2151633538,0.03096849217
0.36,-0.2705285426,0.2179442217,0.2116472066,0.03066032634
0.37,-0.1843531907,0.2061640025,0.2091082391,0.03049017655
0.38,-0.1137307928,0.2068592003,0.2075783601,0.03042356994
0.39,-0.01301411929,0.2223418849,0.2070786955,0.03022350979
0.4,0.1214148751,0.1973328771,0.2076194013,0.03007280427
0.41,0.2291944554,0.2065808068,0.2091995959,0.030295565
