index,score,drift,flag
0,0.1424942203,8.57784678e-15,-1
1,0.0005276641712,8.57784678e-15,-1
2,0.6451599214,8.57784678e-15,-1
3,0.4515358778,8.57784678e-15,-1
4,0.1170854543,8.57784678e-15,-1
5,0.2760651137,8.57784678e-15,-1
6,0.01262066636,8.57784678e-15,-1
7,0.005215195469,8.57784678e-15,-1
8,0.06778522182,8.57784678e-15,-1
9,0.1730826859,8.57784678e-15,-1
10,0.04578235881,8.57784678e-15,-1
11,0.003969652007,8.57784678e-15,-1
12,0.1016944819,8.57784678e-15,-1
13,0.2884421562,8.57784678e-15,-1
14,0.009595062771,8.57784678e-15,-1
15,0.3335409536,8.57784678e-15,-1
16,0.2901831037,8.57784678e-15,-1
17,0.0006053464403,8.57784678e-15,-1
18,0.01693029148,8.57784678e-15,-1
19,0.09680289341,8.57784678e-15,-1
20,0.1734465792,8.57784678e-15,-1
21,0.05988036873,8.57784678e-15,-1
22,0.3207388577,8.57784678e-15,-1
23,0.05975908186,8.57784678e-15,-1
24,0.006194724911,8.57784678e-15,-1
25,0.2723399204,8.57784678e-15,-1
26,0.00278389365,8.57784678e-15,-1
27,0.2580631824,8.57784678e-15,-1
28,0.2389673179,8.57784678e-15,-1
29,0.007337040191,8.57784678e-15,-1
30,0.01270678522,8.57784678e-15,-1
31,0.1286921547,8.57784678e-15,-1
32,0.002418446408,8.57784678e-15,-1
33,0.005090553433,8.57784678e-15,-1
34,0.05574866982,8.57784678e-15,-1
35,0.005959298136,8.57784678e-15,-1
36,0.0156404041,8.57784678e-15,-1
37,0.0223557483,8.57784678e-15,-1
38,0.02738319506,8.57784678e-15,-1
39,0.2521688187,8.57784678e-15,-1
40,0.005968765207,8.57784678e-15,-1
41,0.001380417276,8.57784678e-15,-1
42,0.1749421674,8.57784678e-15,-1
43,0.1634852826,8.57784678e-15,-1
44,0.006697312166,8.57784678e-15,-1
45,0.1005295365,8.57784678e-15,-1
46,0.0705517657,8.57784678e-15,-1
47,0.03594342164,8.57784678e-15,-1
48,0.04835136579,8.57784678e-15,-1
49,0.08555349054,8.57784678e-15,-1
50,0.4870361533,8.57784678e-15,-1
51,0.002561602497,8.57784678e-15,-1
52,0.003506725152,8.57784678e-15,-1
53,0.159053838,8.57784678e-15,-1
54,0.03152924733,8.57784678e-15,-1
55,0.006839044024,8.57784678e-15,-1
56,0.0349261963,8.57784678e-15,-1
57,0.7111949872,8.57784678e-15,-1
58,0.09289890496,8.57784678e-15,-1
59,0.1242304483,8.57784678e-15,-1
60,0.002783427658,8.57784678e-15,-1
61,0.01320522908,8.57784678e-15,-1
62,0.01766796686,8.57784678e-15,-1
63,0.4241190461,8.57784678e-15,-1
64,0.09413936314,8.57784678e-15,-1
65,0.08162002964,8.57784678e-15,-1
66,0.3738805517,8.57784678e-15,-1
67,0.07075827402,8.57784678e-15,-1
68,0.0008149501026,8.57784678e-15,-1
69,0.0116769316,8.57784678e-15,-1
70,0.1097554403,8.57784678e-15,-1
71,0.004700104018,8.57784678e-15,-1
72,0.09142232092,8.57784678e-15,-1
73,0.004250728251,8.57784678e-15,-1
74,0.01906971773,8.57784678e-15,-1
75,0.2820557748,8.57784678e-15,-1
76,0.05483953562,8.57784678e-15,-1
77,0.002040420116,8.57784678e-15,-1
78,0.3248925682,8.57784678e-15,-1
79,0.005814819795,8.57784678e-15,-1
80,0.06169225293,8.57784678e-15,-1
81,0.5349784924,8.57784678e-15,-1
82,0.03862893225,8.57784678e-15,-1
83,0.004197662087,8.57784678e-15,-1
84,0.4468829597,8.57784678e-15,-1
85,0.05028241019,8.57784678e-15,-1
86,0.06354089657,8.57784678e-15,-1
87,0.1250303033,8.57784678e-15,-1
88,0.005776581934,8.57784678e-15,-1
89,0.001830199318,8.57784678e-15,-1
90,0.0006341827942,8.57784678e-15,-1
91,0.120012898,8.57784678e-15,-1
92,0.2396903138,8.57784678e-15,-1
93,0.4674258938,8.57784678e-15,-1
94,0.04328972029,8.57784678e-15,-1
95,0.08967376178,8.57784678e-15,-1
96,0.05926475319,8.57784678e-15,-1
97,0.008374100919,8.57784678e-15,-1
98,0.1506133884,8.57784678e-15,-1
99,0.3674897094,8.57784678e-15,-1
100,0.005156356091,8.57784678e-15,-1
101,0.002532083983,8.57784678e-15,-1
102,0.001086664362,8.57784678e-15,-1
103,0.001196460312,8.57784678e-15,-1
104,0.0004141375808,8.57784678e-15,-1
105,0.0003882869136,8.57784678e-15,-1
106,0.0005440338612,8.57784678e-15,-1
107,0.0007561836299,8.57784678e-15,-1
108,0.00108143835,8.57784678e-15,-1
109,0.0007335502724,8.57784678e-15,-1
110,0.0009908176693,8.57784678e-15,-1
111,0.002216559301,8.57784678e-15,-1
112,0.002560780685,8.57784678e-15,-1
113,0.0006036537172,8.57784678e-15,-1
114,0.003334213493,8.57784678e-15,-1
115,0.0002309119742,8.57784678e-15,-1
116,0.003586323772,8.57784678e-15,-1
117,0.0003933466438,8.57784678e-15,-1
118,0.00266088136,8.57784678e-15,-1
119,0.004669413587,8.57784678e-15,-1
120,0.000722378905,8.57784678e-15,-1
121,0.001205625231,8.57784678e-15,-1
122,0.0003571948364,8.57784678e-15,-1
123,0.0009155225025,8.57784678e-15,-1
124,0.0003319611742,8.57784678e-15,-1
125,0.002168418701,8.57784678e-15,-1
126,0.0002530944279,8.57784678e-15,-1
127,0.0004157030752,8.57784678e-15,-1
128,0.001131520658,8.57784678e-15,-1
129,0.001569155165,8.57784678e-15,-1
130,0.0005028277411,8.57784678e-15,-1
131,0.0007714540042,8.57784678e-15,-1
132,0.001092662836,8.57784678e-15,-1
133,0.0009687169692,8.57784678e-15,-1
134,0.0006862319743,8.57784678e-15,-1
135,0.001643960985,8.57784678e-15,-1
136,0.0006355126998,8.57784678e-15,-1
137,0.002437600279,8.57784678e-15,-1
138,0.0005315398551,8.57784678e-15,-1
139,0.002231584404,8.57784678e-15,-1
140,0.001407802311,8.57784678e-15,-1
141,0.002143652509,8.57784678e-15,-1
142,0.0009615656674,8.57784678e-15,-1
143,0.005038253912,8.57784678e-15,-1
144,0.001076710989,8.57784678e-15,-1
145,0.001456280273,8.57784678e-15,-1
146,0.005948331177,8.57784678e-15,-1
147,0.001334148158,8.57784678e-15,-1
148,0.001175987348,8.57784678e-15,-1
149,0.0005267180368,8.57784678e-15,-1
150,0.002534228021,8.57784678e-15,-1
151,0.0004911889366,8.57784678e-15,-1
152,0.0003736778457,8.57784678e-15,-1
153,0.00131016272,8.57784678e-15,-1
154,0.002485372127,8.57784678e-15,-1
155,0.001546966975,8.57784678e-15,-1
