index,score,drift,flag
0,0.0001692843062,4.26329391e-15,-1
1,0.0003123002419,4.26329391e-15,-1
2,0.004710962696,4.26329391e-15,-1
3,0.001173625757,4.26329391e-15,-1
4,0.002385536083,4.26329391e-15,-1
5,0.001811453707,4.26329391e-15,-1
6,0.001353822857,4.26329391e-15,-1
7,0.001154657828,4.26329391e-15,-1
8,0.0006002571973,4.26329391e-15,-1
9,0.001691063801,4.26329391e-15,-1
10,0.0008870273988,4.26329391e-15,-1
11,0.0001511151414,4.26329391e-15,-1
12,0.0006362579882,4.26329391e-15,-1
13,0.0036322992,4.26329391e-15,-1
14,0.0001287478947,4.26329391e-15,-1
15,0.003566959463,4.26329391e-15,-1
16,0.001413663496,4.26329391e-15,-1
17,0.0003815553444,4.26329391e-15,-1
18,0.0005716422532,4.26329391e-15,-1
19,0.0006965493698,4.26329391e-15,-1
20,0.001000260034,4.26329391e-15,-1
21,0.0002969386953,4.26329391e-15,-1
22,0.002137080155,4.26329391e-15,-1
23,0.0003976206202,4.26329391e-15,-1
24,0.0002598039555,4.26329391e-15,-1
25,0.0004081933459,4.26329391e-15,-1
26,0.0004000220643,4.26329391e-15,-1
27,0.001413574022,4.26329391e-15,-1
28,0.0007921494147,4.26329391e-15,-1
29,0.0004756198536,4.26329391e-15,-1
30,0.0002549845419,4.26329391e-15,-1
31,0.0009540502679,4.26329391e-15,-1
32,0.0009763507264,4.26329391e-15,-1
33,0.0003167912241,4.26329391e-15,-1
34,0.0002238061356,4.26329391e-15,-1
35,0.0008464461979,4.26329391e-15,-1
36,0.0009102427068,4.26329391e-15,-1
37,0.0002849160019,4.26329391e-15,-1
38,0.0005939853021,4.26329391e-15,-1
39,0.001513439621,4.26329391e-15,-1
40,0.0006097265106,4.26329391e-15,-1
41,0.0006837591596,4.26329391e-15,-1
42,0.001888650763,4.26329391e-15,-1
43,0.004553568037,4.26329391e-15,-1
44,0.0003304065866,4.26329391e-15,-1
45,0.001461335782,4.26329391e-15,-1
46,0.0006582613224,4.26329391e-15,-1
47,0.002928764238,4.26329391e-15,-1
48,0.0007495078853,4.26329391e-15,-1
49,0.004105800045,4.26329391e-15,-1
50,0.005500201436,4.26329391e-15,-1
51,0.0002031740393,4.26329391e-15,-1
52,0.0003857233982,4.26329391e-15,-1
53,0.001108845256,4.26329391e-15,-1
54,0.00122054658,4.26329391e-15,-1
55,0.0003815746672,4.26329391e-15,-1
