index,score,drift,flag
0,0.004650186938,4.915390319e-15,-1
1,0.008059582981,4.915390319e-15,-1
2,0.00631180158,4.915390319e-15,-1
3,0.002765895185,4.915390319e-15,-1
4,0.004672762331,4.915390319e-15,-1
5,0.002756433629,4.915390319e-15,-1
6,0.005874706367,4.915390319e-15,-1
7,0.005804114702,4.915390319e-15,-1
8,0.005843711053,4.915390319e-15,-1
9,0.006396489513,4.915390319e-15,-1
10,0.006467060471,4.915390319e-15,-1
11,0.006901031986,4.915390319e-15,-1
12,0.002485397495,4.915390319e-15,-1
13,0.006558826049,4.915390319e-15,-1
14,0.003592755706,4.915390319e-15,-1
15,0.003643268148,4.915390319e-15,-1
16,0.005601203649,4.915390319e-15,-1
17,0.005484201919,4.915390319e-15,-1
18,0.007266744592,4.915390319e-15,-1
19,0.005093003977,4.915390319e-15,-1
20,0.004445915592,4.915390319e-15,-1
21,0.007770179572,4.915390319e-15,-1
22,0.005970235833,4.915390319e-15,-1
23,0.004441647152,4.915390319e-15,-1
24,0.002487848229,4.915390319e-15,-1
25,0.006371946573,4.915390319e-15,-1
26,0.00528546145,4.915390319e-15,-1
27,0.006187366847,4.915390319e-15,-1
28,0.003690603856,4.915390319e-15,-1
29,0.005852662378,4.915390319e-15,-1
30,0.00398726532,4.915390319e-15,-1
31,0.003530168545,4.915390319e-15,-1
32,0.003553594459,4.915390319e-15,-1
33,0.003839348115,4.915390319e-15,-1
34,0.004648961706,4.915390319e-15,-1
35,0.003192936437,4.915390319e-15,-1
36,0.00453503425,4.915390319e-15,-1
37,0.005238613409,4.915390319e-15,-1
38,0.002713201599,4.915390319e-15,-1
39,0.003035481339,4.915390319e-15,-1
40,0.00546079606,4.915390319e-15,-1
41,0.003733093093,4.915390319e-15,-1
42,0.001640911819,4.915390319e-15,-1
43,0.002681350442,4.915390319e-15,-1
44,0.006116968814,4.915390319e-15,-1
45,0.004431076952,4.915390319e-15,-1
46,0.002200992934,4.915390319e-15,-1
47,0.003434177639,4.915390319e-15,-1
48,0.001403574074,4.915390319e-15,-1
49,0.002425576839,4.915390319e-15,-1
50,0.003024349267,4.915390319e-15,-1
51,0.003508504244,4.915390319e-15,-1
52,0.002277757638,4.915390319e-15,-1
53,0.009045978999,4.915390319e-15,-1
54,0.002549021893,4.915390319e-15,-1
55,0.004658730049,4.915390319e-15,-1
56,0.004509155021,4.915390319e-15,-1
57,0.001651984682,4.915390319e-15,-1
58,0.00230030522,4.915390319e-15,-1
59,0.00217994518,4.915390319e-15,-1
60,0.002156622034,4.915390319e-15,-1
61,0.001195718903,4.915390319e-15,-1
62,0.00279792737,4.915390319e-15,-1
63,0.002139253711,4.915390319e-15,-1
64,0.002563963137,4.915390319e-15,-1
65,0.003112782692,4.915390319e-15,-1
66,0.001313601075,4.915390319e-15,-1
67,0.003049682131,4.915390319e-15,-1
68,0.001964526327,4.915390319e-15,-1
69,0.02364127452,4.915390319e-15,-1
70,0.004854902011,4.915390319e-15,-1
71,0.004825358241,4.915390319e-15,-1
72,0.002210248632,4.915390319e-15,-1
73,0.001352471897,4.915390319e-15,-1
74,0.002274026709,4.915390319e-15,-1
75,0.001654647307,4.915390319e-15,-1
76,0.001242707132,4.915390319e-15,-1
77,0.001924725428,4.915390319e-15,-1
78,0.01963326815,4.915390319e-15,-1
79,0.00938736031,4.915390319e-15,-1
80,0.001640241897,4.915390319e-15,-1
81,0.001971942107,4.915390319e-15,-1
82,0.001122681911,4.915390319e-15,-1
83,0.0008075415697,4.915390319e-15,-1
84,0.002019489957,4.915390319e-15,-1
85,0.003050446462,4.915390319e-15,-1
86,0.00131808988,4.915390319e-15,-1
87,0.001238094514,4.915390319e-15,-1
88,0.001512228285,4.915390319e-15,-1
89,0.001817869882,4.915390319e-15,-1
90,0.001879896815,4.915390319e-15,-1
91,0.0009411413526,4.915390319e-15,-1
92,0.0008514063814,4.915390319e-15,-1
93,0.001395334156,4.915390319e-15,-1
94,0.001043010884,4.915390319e-15,-1
95,0.002522723682,4.915390319e-15,-1
96,0.001029197017,4.915390319e-15,-1
97,0.0008285268734,4.915390319e-15,-1
98,0.0007960809696,4.915390319e-15,-1
99,0.0009230008691,4.915390319e-15,-1
100,0.002554347624,4.915390319e-15,-1
101,0.0007354691911,4.915390319e-15,-1
102,0.002006531864,4.915390319e-15,-1
103,0.002984939981,4.915390319e-15,-1
104,0.001053671878,4.915390319e-15,-1
