index,score,drift,flag
0,0.0473138392,3.41387846e-07,-1
1,0.00288555678,3.41387846e-07,-1
2,0.2313467413,3.41387846e-07,-1
3,0.1668479741,3.41387846e-07,-1
4,0.03709434345,3.41387846e-07,-1
5,0.06381268054,3.41387846e-07,-1
6,0.006866316311,3.41387846e-07,-1
7,0.001025422825,3.41387846e-07,-1
8,0.01057689358,3.41387846e-07,-1
9,0.05810297281,3.41387846e-07,-1
10,0.01435290929,3.41387846e-07,-1
11,0.003847926389,3.41387846e-07,-1
12,0.01408351772,3.41387846e-07,-1
13,0.06408306211,3.41387846e-07,-1
14,0.004450723529,3.41387846e-07,-1
15,0.1248630509,3.41387846e-07,-1
16,0.04934291914,3.41387846e-07,-1
17,0.001240866259,3.41387846e-07,-1
18,0.01131726056,3.41387846e-07,-1
19,0.01354257669,3.41387846e-07,-1
20,0.02348789014,3.41387846e-07,-1
21,0.0179804638,3.41387846e-07,-1
22,0.1175170541,3.41387846e-07,-1
23,0.01343489438,3.41387846e-07,-1
24,0.007460993715,3.41387846e-07,-1
25,0.0609876886,3.41387846e-07,-1
26,0.0005726144882,3.41387846e-07,-1
27,0.08605451882,3.41387846e-07,-1
28,0.1006910354,3.41387846e-07,-1
29,0.001739224885,3.41387846e-07,-1
30,0.001910015941,3.41387846e-07,-1
31,0.03993971273,3.41387846e-07,-1
32,0.001276582596,3.41387846e-07,-1
33,0.01411989331,3.41387846e-07,-1
34,0.009336931631,3.41387846e-07,-1
35,0.001479501952,3.41387846e-07,-1
36,0.02217156999,3.41387846e-07,-1
37,0.008612929843,3.41387846e-07,-1
38,0.01707579009,3.41387846e-07,-1
39,0.08109245449,3.41387846e-07,-1
40,0.01332619414,3.41387846e-07,-1
41,0.0007779230946,3.41387846e-07,-1
42,0.05421739444,3.41387846e-07,-1
43,0.0392284058,3.41387846e-07,-1
44,0.001218441641,3.41387846e-07,-1
45,0.024229303,3.41387846e-07,-1
46,0.007086788304,3.41387846e-07,-1
47,0.01061361935,3.41387846e-07,-1
48,0.01369503886,3.41387846e-07,-1
49,0.01794054545,3.41387846e-07,-1
50,0.1708518416,3.41387846e-07,-1
51,0.001599878306,3.41387846e-07,-1
52,0.0005774536985,3.41387846e-07,-1
53,0.03894421831,3.41387846e-07,-1
54,0.001489941613,3.41387846e-07,-1
55,0.003876054427,3.41387846e-07,-1
56,0.01760211773,3.41387846e-07,-1
57,0.2054412067,3.41387846e-07,-1
58,0.02317912877,3.41387846e-07,-1
59,0.02176831849,3.41387846e-07,-1
60,0.002659599064,3.41387846e-07,-1
61,0.002095474163,3.41387846e-07,-1
62,0.008437074721,3.41387846e-07,-1
63,0.08095531166,3.41387846e-07,-1
64,0.01606739685,3.41387846e-07,-1
65,0.01285484526,3.41387846e-07,-1
66,0.08487457782,3.41387846e-07,-1
67,0.04021962732,3.41387846e-07,-1
68,0.0006703733816,3.41387846e-07,-1
69,0.005986269098,3.41387846e-07,-1
70,0.01884228922,3.41387846e-07,-1
71,0.001797005534,3.41387846e-07,-1
72,0.03115841188,3.41387846e-07,-1
73,0.003258245997,3.41387846e-07,-1
74,0.008874805644,3.41387846e-07,-1
75,0.1084253564,3.41387846e-07,-1
76,0.0190313179,3.41387846e-07,-1
77,0.006900377572,3.41387846e-07,-1
78,0.09051644057,3.41387846e-07,-1
79,0.01133179665,3.41387846e-07,-1
80,0.01775173098,3.41387846e-07,-1
81,0.1499580741,3.41387846e-07,-1
82,0.003416924272,3.41387846e-07,-1
83,0.002294651,3.41387846e-07,-1
84,0.1725304872,3.41387846e-07,-1
85,0.02237346396,3.41387846e-07,-1
86,0.02935341746,3.41387846e-07,-1
87,0.03082061373,3.41387846e-07,-1
88,0.0007453802973,3.41387846e-07,-1
89,0.005315114744,3.41387846e-07,-1
90,0.0006082558539,3.41387846e-07,-1
91,0.06553144753,3.41387846e-07,-1
92,0.06859418005,3.41387846e-07,-1
93,0.126333341,3.41387846e-07,-1
94,0.009413902648,3.41387846e-07,-1
95,0.0124244811,3.41387846e-07,-1
96,0.0379592292,3.41387846e-07,-1
97,0.003214512952,3.41387846e-07,-1
98,0.06432422251,3.41387846e-07,-1
99,0.1096529588,3.41387846e-07,-1
100,0.006932067219,3.41387846e-07,-1
101,0.1185148284,3.41387846e-07,-1
102,0.04510980844,3.41387846e-07,-1
103,0.056234736,3.41387846e-07,-1
104,0.01312870905,3.41387846e-07,-1
105,0.000560623419,3.41387846e-07,-1
106,0.003531494644,3.41387846e-07,-1
107,0.006879865658,3.41387846e-07,-1
108,0.01761334762,3.41387846e-07,-1
109,0.005025452934,3.41387846e-07,-1
110,0.0455917716,3.41387846e-07,-1
111,0.03063079715,3.41387846e-07,-1
112,0.04944464192,3.41387846e-07,-1
113,0.002856757026,3.41387846e-07,-1
114,0.01757396944,3.41387846e-07,-1
115,0.03928953409,3.41387846e-07,-1
116,0.209177956,3.41387846e-07,-1
117,0.03190229461,3.41387846e-07,-1
118,0.1149212644,3.41387846e-07,-1
119,0.08806540817,3.41387846e-07,-1
120,0.03448904678,3.41387846e-07,-1
121,0.002423843835,3.41387846e-07,-1
122,0.03399873897,3.41387846e-07,-1
123,0.01844984293,3.41387846e-07,-1
124,0.008877747692,3.41387846e-07,-1
125,0.1151111349,3.41387846e-07,-1
126,0.02085504681,3.41387846e-07,-1
127,0.0003188365663,3.41387846e-07,-1
128,0.04075102136,3.41387846e-07,-1
129,0.1905498356,3.41387846e-07,-1
130,0.02243460342,3.41387846e-07,-1
131,0.0341729112,3.41387846e-07,-1
132,0.00313148764,3.41387846e-07,-1
133,0.006392221432,3.41387846e-07,-1
134,0.06082735211,3.41387846e-07,-1
135,0.02381820232,3.41387846e-07,-1
136,0.0004621856497,3.41387846e-07,-1
137,0.2074363083,3.41387846e-07,-1
138,0.01795860194,3.41387846e-07,-1
139,0.00526641123,3.41387846e-07,-1
140,0.02902345359,3.41387846e-07,-1
141,0.03122053482,3.41387846e-07,-1
142,0.08809366822,3.41387846e-07,-1
143,0.07109703124,3.41387846e-07,-1
144,0.001355291461,3.41387846e-07,-1
145,0.004982945044,3.41387846e-07,-1
146,0.01931384206,3.41387846e-07,-1
147,0.001207619091,3.41387846e-07,-1
148,0.003920697141,3.41387846e-07,-1
149,0.005621564109,3.41387846e-07,-1
150,0.03660911694,3.41387846e-07,-1
151,0.0225505773,3.41387846e-07,-1
152,0.03783129528,3.41387846e-07,-1
153,0.01886246912,3.41387846e-07,-1
154,0.01583231613,3.41387846e-07,-1
155,0.001698515844,3.41387846e-07,-1
156,0.0939938277,3.41387846e-07,-1
157,0.04693015292,3.41387846e-07,-1
158,0.001551629393,3.41387846e-07,-1
159,0.2824192941,3.41387846e-07,-1
160,0.0224000942,3.41387846e-07,-1
161,0.001067374134,3.41387846e-07,-1
